Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2014,181999,HAY ALFALFA,95,Solano,30700,5.86,180000,242.78,Tons,43700000
2014,181999,HAY ALFALFA,99,Stanislaus,29200,7.09,207000,264,Tons,54648000
2014,181999,HAY ALFALFA,101,Sutter,5670,7.02,39800,238.19,Tons,9480000
2014,181999,HAY ALFALFA,103,Tehama,1180,6.62,7810,239.18,Tons,1868000
2014,181999,HAY ALFALFA,107,Tulare,60000,10.2,612000,222,Tons,135864000
2014,181999,HAY ALFALFA,113,Yolo,37100,6.01,223000,247.74,Tons,55246000
2014,181999,HAY ALFALFA,115,Yuba,678,6.67,4520,300,Tons,1356000
2014,181999,HAY ALFALFA,991,Sum of Others,96,9.94,954,127.88,Tons,122000
2014,181999,HAY ALFALFA,999,State Total,849679,7.32,6220190,244.07,,1518159000
2014,188499,HAY GRAIN,5,Amador,903,,,,Tons,521000
2014,188499,HAY GRAIN,9,Calaveras,200,3,600,165,Tons,99000
2014,188499,HAY GRAIN,11,Colusa,4900,3.2,15700,179.68,Tons,2821000
2014,188499,HAY GRAIN,13,Contra Costa,3170,2.69,8520,154.93,Tons,1320000
2014,188499,HAY GRAIN,19,Fresno,9190,4.07,37400,209.01,Tons,7817000
2014,188499,HAY GRAIN,29,Kern,9210,5.19,47800,212.49,Tons,10157000
2014,188499,HAY GRAIN,31,Kings,1630,3.85,6270,197.93,Tons,1241000
2014,188499,HAY GRAIN,35,Lassen,8350,2.6,21700,136.13,Tons,2954000
2014,188499,HAY GRAIN,37,Los Angeles,3300,3,9900,225.05,Tons,2228000
2014,188499,HAY GRAIN,39,Madera,800,3.53,2820,185.11,Tons,522000
2014,188499,HAY GRAIN,47,Merced,39200,3.16,124000,235.56,Tons,29209000
2014,188499,HAY GRAIN,53,Monterey,305,1.81,552,199.28,Tons,110000
2014,188499,HAY GRAIN,55,Napa,650,1.4,910,180.22,Tons,164000
2014,188499,HAY GRAIN,61,Placer,1790,1.98,3540,200.28,Tons,709000
2014,188499,HAY GRAIN,63,Plumas,1000,2.1,2100,175.24,Tons,368000
2014,188499,HAY GRAIN,65,Riverside,1290,1.63,2100,199.52,Tons,419000
2014,188499,HAY GRAIN,67,Sacramento,4970,2.8,13900,227.99,Tons,3169000
2014,188499,HAY GRAIN,69,San Benito,11000,0.1,1050,271.43,Tons,285000
2014,188499,HAY GRAIN,73,San Diego,3850,2,7690,190.12,Tons,1462000
2014,188499,HAY GRAIN,79,San Luis Obispo,6000,1.67,10000,255.4,Tons,2554000
2014,188499,HAY GRAIN,81,San Mateo,376,2.24,842,199.52,Tons,168000
2014,188499,HAY GRAIN,83,Santa Barbara,3800,,,,Tons,1919000
2014,188499,HAY GRAIN,85,Santa Clara,4030,2.2,8870,210.03,Tons,1863000
2014,188499,HAY GRAIN,91,Sierra,640,1.89,1210,150.41,Tons,182000
2014,188499,HAY GRAIN,95,Solano,11600,3.03,35200,198.52,Tons,6988000
2014,188499,HAY GRAIN,97,Sonoma,5690,1.86,10600,130.75,Tons,1386000
2014,188499,HAY GRAIN,99,Stanislaus,30000,4.4,132000,205,Tons,27060000
2014,188499,HAY GRAIN,101,Sutter,3560,2.33,8300,180,Tons,1494000
2014,188499,HAY GRAIN,103,Tehama,3490,1.1,3840,211.98,Tons,814000
2014,188499,HAY GRAIN,113,Yolo,17800,3,53400,246.12,Tons,13143000
2014,188499,HAY GRAIN,991,Sum of Others,3400,3.69,12560,179.78,Tons,2258000
2014,188499,HAY GRAIN,999,State Total,196094,3.05,583374,210.78,,125404000
2014,195299,HAY GREEN CHOP,65,Riverside,12300,9.84,121000,68.08,Tons,8238000
2014,195299,HAY GREEN CHOP,71,San Bernardino,4230,24.11,102000,45.62,Tons,4653000
2014,195299,HAY GREEN CHOP,97,Sonoma,2070,3.11,6430,25.04,Tons,161000
2014,195299,HAY GREEN CHOP,999,State Total,18600,12.33,229430,56.89,,13052000
2014,188999,HAY OTHER UNSPECIFIED,1,Alameda,3380,0.89,3010,182.06,Tons,548000
2014,188999,HAY OTHER UNSPECIFIED,3,Alpine,250,8,2000,300,Tons,600000
2014,188999,HAY OTHER UNSPECIFIED,5,Amador,458,,,,Tons,184000
2014,188999,HAY OTHER UNSPECIFIED,15,Del Norte,3430,2.85,9780,204.91,Tons,2004000
2014,188999,HAY OTHER UNSPECIFIED,17,El Dorado,225,1.5,337,235.01,Tons,79200
2014,188999,HAY OTHER UNSPECIFIED,19,Fresno,10600,2.01,21300,169.01,Tons,3600000
2014,188999,HAY OTHER UNSPECIFIED,21,Glenn,3030,2.46,7460,169.97,Tons,1268000
2014,188999,HAY OTHER UNSPECIFIED,23,Humboldt,10600,2.29,24300,200,Tons,4860000
2014,188999,HAY OTHER UNSPECIFIED,25,Imperial,64400,8.94,576000,184.94,Tons,106526000
2014,188999,HAY OTHER UNSPECIFIED,29,Kern,7400,3.41,25200,191.71,Tons,4831000
2014,188999,HAY OTHER UNSPECIFIED,35,Lassen,31000,3.61,112000,196.46,Tons,22003000
2014,188999,HAY OTHER UNSPECIFIED,41,Marin,1710,2.29,3920,192.09,Tons,753000
2014,188999,HAY OTHER UNSPECIFIED,65,Riverside,3770,8.83,33300,198.74,Tons,6618000
2014,188999,HAY OTHER UNSPECIFIED,67,Sacramento,1530,2.5,3830,171.8,Tons,658000
2014,188999,HAY OTHER UNSPECIFIED,71,San Bernardino,500,4,2000,200,Tons,400000
2014,188999,HAY OTHER UNSPECIFIED,77,San Joaquin,7700,3.7,28500,221.02,Tons,6299000
2014,188999,HAY OTHER UNSPECIFIED,89,Shasta,20000,3.41,68100,255.67,Tons,17411000
2014,188999,HAY OTHER UNSPECIFIED,93,Siskiyou,10100,5.49,55400,200.14,Tons,11088000
2014,188999,HAY OTHER UNSPECIFIED,99,Stanislaus,12400,4.2,52100,203.99,Tons,10628000
2014,188999,HAY OTHER UNSPECIFIED,103,Tehama,2160,2.34,5050,220,Tons,1111000
2014,188999,HAY OTHER UNSPECIFIED,107,Tulare,14400,2.77,39900,90,Tons,3591000
2014,188999,HAY OTHER UNSPECIFIED,109,Tuolumne,360,2.6,936,184.83,Tons,173000
2014,188999,HAY OTHER UNSPECIFIED,111,Ventura,739,,,,Tons,199000
2014,188999,HAY OTHER UNSPECIFIED,115,Yuba,2800,3,8400,170,Tons,1428000
2014,188999,HAY OTHER UNSPECIFIED,991,Sum of Others,539,2.09,1126,216.07,Tons,243300
2014,188999,HAY OTHER UNSPECIFIED,999,State Total,213481,5.11,1083949,190.71,,207103500
2014,188899,HAY SUDAN,25,Imperial,59700,5.71,341000,191.33,Tons,65245000
2014,188899,HAY SUDAN,31,Kings,274,5.36,1470,162.59,Tons,239000
2014,188899,HAY SUDAN,47,Merced,11500,3.98,45800,134.87,Tons,6177000
2014,188899,HAY SUDAN,65,Riverside,1980,5.45,10800,188.61,Tons,2037000
2014,188899,HAY SUDAN,67,Sacramento,1930,2.2,4250,165.41,Tons,703000
2014,188899,HAY SUDAN,71,San Bernardino,120,4,480,416.67,Tons,200000
2014,188899,HAY SUDAN,95,Solano,7500,3.47,26000,185.58,Tons,4825000
2014,188899,HAY SUDAN,99,Stanislaus,4630,12.68,58700,46,Tons,2700000
2014,188899,HAY SUDAN,107,Tulare,168,4.02,675,173.33,Tons,117000
2014,188899,HAY SUDAN,991,Sum of Others,2372,6.32,15001,138.86,Tons,2083000
2014,188899,HAY SUDAN,999,State Total,90174,5.59,504176,167.26,,84326000
2014,188799,HAY WILD,63,Plumas,3000,2,6000,251,Tons,1506000
2014,188799,HAY WILD,81,San Mateo,124,2.32,288,48.61,Tons,14000
2014,188799,HAY WILD,91,Sierra,1600,2,3200,251.88,Tons,806000
2014,188799,HAY WILD,95,Solano,3470,2.13,7400,195,Tons,1443000
2014,188799,HAY WILD,97,Sonoma,288,1.67,481,104.57,Tons,50300
2014,188799,HAY WILD,991,Sum of Others,70,1.8,126,192.06,Tons,24200
2014,188799,HAY WILD,999,State Total,8552,2.05,17495,219.69,,3843500
2014,429999,HOGS & PIGS UNSPECIFIED,5,Amador,,,,,,3830
2014,429999,HOGS & PIGS UNSPECIFIED,19,Fresno,,,,,,13023000
2014,429999,HOGS & PIGS UNSPECIFIED,21,Glenn,,,,,,343000
2014,429999,HOGS & PIGS UNSPECIFIED,29,Kern,,,,,,356000
2014,429999,HOGS & PIGS UNSPECIFIED,35,Lassen,,,,,,33300
2014,429999,HOGS & PIGS UNSPECIFIED,45,Mendocino,,,,,,122000
2014,429999,HOGS & PIGS UNSPECIFIED,53,Monterey,,,,,,281000
2014,429999,HOGS & PIGS UNSPECIFIED,73,San Diego,,,,,,257000
2014,429999,HOGS & PIGS UNSPECIFIED,89,Shasta,,,,,,187000
2014,429999,HOGS & PIGS UNSPECIFIED,97,Sonoma,,,,,,271000
2014,429999,HOGS & PIGS UNSPECIFIED,99,Stanislaus,,,,,,3340000
2014,429999,HOGS & PIGS UNSPECIFIED,103,Tehama,,,,,,144000
2014,429999,HOGS & PIGS UNSPECIFIED,991,Sum of Others,,,,,,510200
2014,429999,HOGS & PIGS UNSPECIFIED,999,State Total,,,,,,18871330
2014,393999,HORSERADISH,93,Siskiyou,170,2.5,425,501.18,Tons,213000
2014,393999,HORSERADISH,999,State Total,170,2.5,425,501.18,,213000
2014,337999,KALE,53,Monterey,2550,12.27,31300,993.99,Tons,31112000
2014,337999,KALE,111,Ventura,1900,11.05,21000,1711.05,Tons,35932000
2014,337999,KALE,991,Sum of Others,1912,8.7,16626,955.08,Tons,15879150
2014,337999,KALE,999,State Total,6362,10.83,68926,1203.08,,82923150
2014,229999,KIWIFRUIT,7,Butte,601,8,4810,1199.58,Tons,5770000
2014,229999,KIWIFRUIT,19,Fresno,484,5.48,2650,1229.06,Tons,3257000
2014,229999,KIWIFRUIT,101,Sutter,84,7.29,612,1686.27,Tons,1032000
2014,229999,KIWIFRUIT,107,Tulare,2380,26.68,63500,1650,Tons,104775000
2014,229999,KIWIFRUIT,115,Yuba,352,8.01,2820,1997.16,Tons,5632000
2014,229999,KIWIFRUIT,991,Sum of Others,126,6.07,765,1392.42,Tons,1065200
2014,229999,KIWIFRUIT,999,State Total,4027,18.66,75157,1617.03,,121531200
2014,338999,KOHLRABI,991,Sum of Others,46,20.26,932,223.28,Tons,208100
2014,338999,KOHLRABI,999,State Total,46,20.26,932,223.28,,208100
2014,207999,KUMQUATS,73,San Diego,84,4,336,5000,Tons,1680000
2014,207999,KUMQUATS,991,Sum of Others,,,,,Tons,230
2014,207999,KUMQUATS,999,State Total,84,4,336,5000,,1680230
2014,387999,LEEKS,53,Monterey,329,12.98,4270,1500,Tons,6405000
2014,387999,LEEKS,81,San Mateo,134,13.36,1790,1102.79,Tons,1974000
2014,387999,LEEKS,991,Sum of Others,195,15.27,2977,399.31,Tons,1188740
2014,387999,LEEKS,999,State Total,658,13.73,9037,1058.73,,9567740
2014,204999,LEMONS ALL,19,Fresno,2560,11.29,28900,982.01,Tons,28380000
2014,204999,LEMONS ALL,25,Imperial,3860,10.7,41300,1012.37,Tons,41811000
2014,204999,LEMONS ALL,29,Kern,3290,10.49,34500,1271.68,Tons,43873000
2014,204999,LEMONS ALL,53,Monterey,1280,30.08,38500,729.01,Tons,28067000
2014,204999,LEMONS ALL,65,Riverside,6250,15.15,94700,1090.32,Tons,103253000
2014,204999,LEMONS ALL,71,San Bernardino,112,2.52,282,691.49,Tons,195000
2014,204999,LEMONS ALL,73,San Diego,3570,19.44,69400,1104.61,Tons,76660000
2014,204999,LEMONS ALL,79,San Luis Obispo,1420,13.66,19400,817.73,Tons,15864000
2014,204999,LEMONS ALL,83,Santa Barbara,1350,14.81,20000,644.1,Tons,12882000
2014,204999,LEMONS ALL,107,Tulare,7210,12,86500,1210,Tons,104665000
2014,204999,LEMONS ALL,111,Ventura,14900,18.72,279000,965.69,Tons,269428000
2014,204999,LEMONS ALL,991,Sum of Others,419,49.76,20848,527.56,Tons,10998600
2014,204999,LEMONS ALL,999,State Total,46221,15.87,733330,1003.75,,736076600
2014,339196,LETTUCE BULK SALAD PRODUCTS,25,Imperial,,,18200,202.75,Tons,3690000
2014,339196,LETTUCE BULK SALAD PRODUCTS,53,Monterey,,,154000,421,Tons,64834000
2014,339196,LETTUCE BULK SALAD PRODUCTS,69,San Benito,4500,3.56,16000,2096.69,Tons,33547000
2014,339196,LETTUCE BULK SALAD PRODUCTS,991,Sum of Others,52,10.79,561,437.17,Tons,245250
2014,339196,LETTUCE BULK SALAD PRODUCTS,999,State Total,,,188761,542.04,,102316250
2014,340999,LETTUCE HEAD,19,Fresno,6620,18.58,123000,483.93,Tons,59524000
2014,340999,LETTUCE HEAD,25,Imperial,21200,13.25,281000,325.04,Tons,91336000
2014,340999,LETTUCE HEAD,29,Kern,320,16.66,5330,694.37,Tons,3701000
2014,340999,LETTUCE HEAD,53,Monterey,44200,25,1105000,589.26,Tons,651136000
2014,340999,LETTUCE HEAD,65,Riverside,968,13.43,13000,499.92,Tons,6499000
2014,340999,LETTUCE HEAD,69,San Benito,663,18.1,12000,339.25,Tons,4071000
2014,340999,LETTUCE HEAD,79,San Luis Obispo,3590,15.82,56800,360.56,Tons,20480000
2014,340999,LETTUCE HEAD,83,Santa Barbara,10200,18.33,187000,430.29,Tons,80464000
2014,340999,LETTUCE HEAD,87,Santa Cruz,1470,18.57,27300,284.65,Tons,7771000
2014,340999,LETTUCE HEAD,111,Ventura,160,11.63,1860,1135.48,Tons,2112000
2014,340999,LETTUCE HEAD,999,State Total,89391,20.27,1812290,511.56,,927094000
2014,342999,LETTUCE LEAF,19,Fresno,4730,8.44,39900,746.99,Tons,29805000
2014,342999,LETTUCE LEAF,25,Imperial,8310,10.91,90700,269.1,Tons,24407000
2014,342999,LETTUCE LEAF,53,Monterey,19200,18.85,362000,585.58,Tons,211979000
2014,342999,LETTUCE LEAF,65,Riverside,1210,10.99,13300,786.47,Tons,10460000
2014,342999,LETTUCE LEAF,69,San Benito,404,10.4,4200,632.86,Tons,2658000
2014,342999,LETTUCE LEAF,79,San Luis Obispo,881,12.26,10800,638.24,Tons,6893000
2014,342999,LETTUCE LEAF,83,Santa Barbara,4040,8.99,36300,728.82,Tons,26456000
2014,342999,LETTUCE LEAF,87,Santa Cruz,1800,14.39,25900,448.42,Tons,11614000
2014,342999,LETTUCE LEAF,111,Ventura,911,15.59,14200,950.49,Tons,13497000
2014,342999,LETTUCE LEAF,991,Sum of Others,881,9.57,8427,591.43,Tons,4984000
2014,342999,LETTUCE LEAF,999,State Total,42367,14.3,605727,565.85,,342753000
2014,341999,LETTUCE ROMAINE,25,Imperial,6280,9.76,61300,613.83,Tons,37628000
2014,341999,LETTUCE ROMAINE,53,Monterey,45300,19.65,890000,625.42,Tons,556624000
2014,341999,LETTUCE ROMAINE,65,Riverside,1800,14,25200,600,Tons,15120000
2014,341999,LETTUCE ROMAINE,69,San Benito,3380,12.87,43500,600.67,Tons,26129000
2014,341999,LETTUCE ROMAINE,111,Ventura,1390,15.68,21800,283.81,Tons,6187000
2014,341999,LETTUCE ROMAINE,991,Sum of Others,272,12.28,3340,362.57,Tons,1211000
2014,341999,LETTUCE ROMAINE,999,State Total,58422,17.89,1045140,615.13,,642899000
2014,339999,LETTUCE UNSPECIFIED,59,Orange,6,3.33,20,1450,Tons,29000
2014,339999,LETTUCE UNSPECIFIED,85,Santa Clara,1620,20.86,33800,362.16,Tons,12241000
2014,339999,LETTUCE UNSPECIFIED,991,Sum of Others,121,7.2,871,573,Tons,499083
2014,339999,LETTUCE UNSPECIFIED,999,State Total,1747,19.86,34691,368.08,,12769083
2014,205999,LIMES ALL,73,San Diego,280,6.71,1880,853.19,Tons,1604000
2014,205999,LIMES ALL,991,Sum of Others,102,0.76,78,1676.32,Tons,130753
2014,205999,LIMES ALL,999,State Total,382,5.13,1958,885.98,,1734753
2014,478999,LIVESTOCK PRODUCTS MISC.,5,Amador,,,,,,71800
2014,478999,LIVESTOCK PRODUCTS MISC.,9,Calaveras,,,,,,30000
2014,478999,LIVESTOCK PRODUCTS MISC.,11,Colusa,,,,,,28000
2014,478999,LIVESTOCK PRODUCTS MISC.,15,Del Norte,,,,,,1660000
2014,478999,LIVESTOCK PRODUCTS MISC.,23,Humboldt,,,,,,40000
2014,478999,LIVESTOCK PRODUCTS MISC.,33,Lake,,,,,,138000
2014,478999,LIVESTOCK PRODUCTS MISC.,35,Lassen,,,,,,129000
2014,478999,LIVESTOCK PRODUCTS MISC.,45,Mendocino,,,,,,1500000
2014,478999,LIVESTOCK PRODUCTS MISC.,53,Monterey,,,,,,9627000
2014,478999,LIVESTOCK PRODUCTS MISC.,55,Napa,,,,,,505000
2014,478999,LIVESTOCK PRODUCTS MISC.,57,Nevada,,,,,,10800
2014,478999,LIVESTOCK PRODUCTS MISC.,61,Placer,,,,,,1783000
2014,478999,LIVESTOCK PRODUCTS MISC.,65,Riverside,,,,,,1119000
2014,478999,LIVESTOCK PRODUCTS MISC.,67,Sacramento,,,,,,805000
2014,478999,LIVESTOCK PRODUCTS MISC.,69,San Benito,,,,,,12175000
2014,478999,LIVESTOCK PRODUCTS MISC.,81,San Mateo,,,,,,1321000
2014,478999,LIVESTOCK PRODUCTS MISC.,83,Santa Barbara,,,,,,8595000
2014,478999,LIVESTOCK PRODUCTS MISC.,95,Solano,,,,,,18374000
2014,478999,LIVESTOCK PRODUCTS MISC.,97,Sonoma,,,,,,54198000
2014,478999,LIVESTOCK PRODUCTS MISC.,99,Stanislaus,,,,,,3176000
2014,478999,LIVESTOCK PRODUCTS MISC.,103,Tehama,,,,,,522000
2014,478999,LIVESTOCK PRODUCTS MISC.,107,Tulare,,,,,,1470000
2014,478999,LIVESTOCK PRODUCTS MISC.,109,Tuolumne,,,,,,160000
2014,478999,LIVESTOCK PRODUCTS MISC.,113,Yolo,,,,,,1245000
2014,478999,LIVESTOCK PRODUCTS MISC.,991,Sum of Others,,,,,,2067087
2014,478999,LIVESTOCK PRODUCTS MISC.,999,State Total,,,,,,120749687
2014,469999,LIVESTOCK UNSPECIFIED,1,Alameda,,,,,,778000
2014,469999,LIVESTOCK UNSPECIFIED,5,Amador,,,,,,364000
2014,469999,LIVESTOCK UNSPECIFIED,7,Butte,,,,,,966000
2014,469999,LIVESTOCK UNSPECIFIED,9,Calaveras,,,,,,104000
2014,469999,LIVESTOCK UNSPECIFIED,11,Colusa,,,,,,1783000
2014,469999,LIVESTOCK UNSPECIFIED,13,Contra Costa,,,,,,1700000
2014,469999,LIVESTOCK UNSPECIFIED,17,El Dorado,,,,,,1866000
2014,469999,LIVESTOCK UNSPECIFIED,21,Glenn,,,,,,75000
2014,469999,LIVESTOCK UNSPECIFIED,23,Humboldt,,,,,,1192000
2014,469999,LIVESTOCK UNSPECIFIED,25,Imperial,,,,,,44292000
2014,469999,LIVESTOCK UNSPECIFIED,27,Inyo,,,,,,36000
2014,469999,LIVESTOCK UNSPECIFIED,29,Kern,,,,,,627000
2014,469999,LIVESTOCK UNSPECIFIED,31,Kings,,,,,,2373000
2014,469999,LIVESTOCK UNSPECIFIED,33,Lake,,,,,,131000
2014,469999,LIVESTOCK UNSPECIFIED,35,Lassen,,,,,,30000
2014,469999,LIVESTOCK UNSPECIFIED,45,Mendocino,,,,,,700000
2014,469999,LIVESTOCK UNSPECIFIED,47,Merced,,,,,,6635000
2014,469999,LIVESTOCK UNSPECIFIED,55,Napa,,,,,,18000
2014,469999,LIVESTOCK UNSPECIFIED,57,Nevada,,,,,,133000
2014,469999,LIVESTOCK UNSPECIFIED,61,Placer,,,,,,6099000
2014,469999,LIVESTOCK UNSPECIFIED,63,Plumas,,,,,,56800
2014,469999,LIVESTOCK UNSPECIFIED,65,Riverside,,,,,,1100000
2014,469999,LIVESTOCK UNSPECIFIED,67,Sacramento,,,,,,202000
2014,469999,LIVESTOCK UNSPECIFIED,71,San Bernardino,,,,,,1767000
2014,469999,LIVESTOCK UNSPECIFIED,77,San Joaquin,,,,,,5004000
2014,469999,LIVESTOCK UNSPECIFIED,79,San Luis Obispo,,,,,,5417000
2014,469999,LIVESTOCK UNSPECIFIED,81,San Mateo,,,,,,514000
2014,469999,LIVESTOCK UNSPECIFIED,83,Santa Barbara,,,,,,1939000
2014,469999,LIVESTOCK UNSPECIFIED,85,Santa Clara,,,,,,525000
2014,469999,LIVESTOCK UNSPECIFIED,87,Santa Cruz,,,,,,7338000
2014,469999,LIVESTOCK UNSPECIFIED,89,Shasta,,,,,,2829000
2014,469999,LIVESTOCK UNSPECIFIED,91,Sierra,,,,,,35000
2014,469999,LIVESTOCK UNSPECIFIED,93,Siskiyou,,,,,,353000
2014,469999,LIVESTOCK UNSPECIFIED,95,Solano,,,,,,717000
2014,469999,LIVESTOCK UNSPECIFIED,103,Tehama,,,,,,2688000
2014,469999,LIVESTOCK UNSPECIFIED,107,Tulare,,,,,,12091000
2014,469999,LIVESTOCK UNSPECIFIED,109,Tuolumne,,,,,,12379000
2014,469999,LIVESTOCK UNSPECIFIED,111,Ventura,,,,,,3190000
2014,469999,LIVESTOCK UNSPECIFIED,113,Yolo,,,,,,923000
2014,469999,LIVESTOCK UNSPECIFIED,991,Sum of Others,,,,,,219880
2014,469999,LIVESTOCK UNSPECIFIED,999,State Total,,,,,,129189680
2014,478799,MANURE,19,Fresno,,,631000,5.79,Tons,3653000
2014,478799,MANURE,29,Kern,,,745000,2.59,Tons,1930000
2014,478799,MANURE,31,Kings,,,619000,4.22,Tons,2613000
2014,478799,MANURE,47,Merced,,,1477000,4.34,Tons,6407000
2014,478799,MANURE,77,San Joaquin,,,203000,5,Tons,1015000
2014,478799,MANURE,99,Stanislaus,,,479000,6.75,Tons,3233000
2014,478799,MANURE,107,Tulare,,,2618000,4.25,Tons,11126000
2014,478799,MANURE,991,Sum of Others,,,,,Tons,527000
2014,478799,MANURE,999,State Total,,,6772000,4.43,,30504000
2014,343999,MELONS CANTALOUPE,19,Fresno,11600,21.38,248000,303,Tons,75144000
2014,343999,MELONS CANTALOUPE,25,Imperial,5330,9.19,49000,451.82,Tons,22139000
2014,343999,MELONS CANTALOUPE,47,Merced,5350,17.89,95700,311.38,Tons,29799000
2014,343999,MELONS CANTALOUPE,65,Riverside,1090,11.65,12700,405.04,Tons,5144000
2014,343999,MELONS CANTALOUPE,99,Stanislaus,2130,19.53,41600,428.99,Tons,17846000
2014,343999,MELONS CANTALOUPE,991,Sum of Others,480,18.4,8832,314.86,Tons,2780800
2014,343999,MELONS CANTALOUPE,999,State Total,25980,17.55,455832,335.33,,152852800
2014,348999,MELONS HONEYDEW,19,Fresno,4240,17.88,75800,392.01,Tons,29714000
2014,348999,MELONS HONEYDEW,25,Imperial,1340,8.21,11000,627.45,Tons,6902000
2014,348999,MELONS HONEYDEW,65,Riverside,766,11.75,9000,398.44,Tons,3586000
2014,348999,MELONS HONEYDEW,99,Stanislaus,484,17.98,8700,417.01,Tons,3628000
2014,348999,MELONS HONEYDEW,101,Sutter,516,10.93,5640,571.45,Tons,3223000
2014,348999,MELONS HONEYDEW,991,Sum of Others,102,17.82,1818,635.86,Tons,1156000
2014,348999,MELONS HONEYDEW,999,State Total,7448,15.03,111958,430.6,,48209000
2014,354299,MELONS UNSPECIFIED,19,Fresno,2410,12.9,31100,392.99,Tons,12222000
2014,354299,MELONS UNSPECIFIED,47,Merced,2490,19.92,49600,269.48,Tons,13366000
2014,354299,MELONS UNSPECIFIED,59,Orange,2,2.5,5,2200,Tons,11000
2014,354299,MELONS UNSPECIFIED,65,Riverside,788,16.88,13300,322.18,Tons,4285000
2014,354299,MELONS UNSPECIFIED,77,San Joaquin,200,15,3000,667,Tons,2001000
2014,354299,MELONS UNSPECIFIED,99,Stanislaus,419,46.06,19300,240,Tons,4632000
2014,354299,MELONS UNSPECIFIED,991,Sum of Others,258,8.52,2199,554.07,Tons,1218400
2014,354299,MELONS UNSPECIFIED,999,State Total,6567,18.05,118504,318.43,,37735400
2014,354999,MELONS WATERMELON,19,Fresno,2610,20.61,53800,227.99,Tons,12266000
2014,354999,MELONS WATERMELON,25,Imperial,1950,29.13,56800,439.68,Tons,24974000
2014,354999,MELONS WATERMELON,29,Kern,2380,28.53,67900,291.96,Tons,19824000
2014,354999,MELONS WATERMELON,65,Riverside,1470,27.41,40300,410.79,Tons,16555000
2014,354999,MELONS WATERMELON,71,San Bernardino,36,9.53,343,539.36,Tons,185000
2014,354999,MELONS WATERMELON,77,San Joaquin,2250,42,94500,345.01,Tons,32603000
2014,354999,MELONS WATERMELON,991,Sum of Others,97,34.55,3351,501.67,Tons,1681100
2014,354999,MELONS WATERMELON,999,State Total,10793,29.37,316994,340.98,,108088100
2014,501299,MILK MANUFACTURING,15,Del Norte,,,164000,25.68,Cwt,4212000
2014,501299,MILK MANUFACTURING,19,Fresno,,,35000,23.17,Cwt,811000
2014,501299,MILK MANUFACTURING,21,Glenn,,,59300,23.12,Cwt,1371000
2014,501299,MILK MANUFACTURING,23,Humboldt,,,413000,19.14,Cwt,7904000
2014,501299,MILK MANUFACTURING,29,Kern,,,24400,24.02,Cwt,586000
2014,501299,MILK MANUFACTURING,31,Kings,,,30500,23.28,Cwt,710000
2014,501299,MILK MANUFACTURING,39,Madera,,,48300,22.98,Cwt,1110000
2014,501299,MILK MANUFACTURING,47,Merced,,,792000,23.3,Cwt,18455000
2014,501299,MILK MANUFACTURING,67,Sacramento,,,777,23.17,Cwt,18000
2014,501299,MILK MANUFACTURING,97,Sonoma,,,7240,23.2,Cwt,168000
2014,501299,MILK MANUFACTURING,99,Stanislaus,,,252000,23.24,Cwt,5856000
2014,501299,MILK MANUFACTURING,103,Tehama,,,57300,23.33,Cwt,1337000
2014,501299,MILK MANUFACTURING,107,Tulare,,,296000,22.9,Cwt,6778000
2014,501299,MILK MANUFACTURING,991,Sum of Others,,,629000,17.9,Cwt,11261000
2014,501299,MILK MANUFACTURING,999,State Total,,,2808817,21.57,,60577000
2014,501199,MILK MARKET FLUID,7,Butte,,,51900,22,Cwt,1142000
2014,501199,MILK MARKET FLUID,15,Del Norte,,,325000,31.1,Cwt,10108000
2014,501199,MILK MARKET FLUID,19,Fresno,,,28444000,22.35,Cwt,635723000
2014,501199,MILK MARKET FLUID,21,Glenn,,,3934000,16.47,Cwt,64797000
2014,501199,MILK MARKET FLUID,23,Humboldt,,,1848000,22.66,Cwt,41870000
2014,501199,MILK MARKET FLUID,29,Kern,,,40937000,22.34,Cwt,914538000
2014,501199,MILK MARKET FLUID,31,Kings,,,44157000,21.9,Cwt,967035000
2014,501199,MILK MARKET FLUID,39,Madera,,,18859000,21.93,Cwt,413568000
2014,501199,MILK MARKET FLUID,41,Marin,,,1354000,29.01,Cwt,39281000
2014,501199,MILK MARKET FLUID,45,Mendocino,,,184000,25.2,Cwt,4637000
2014,501199,MILK MARKET FLUID,47,Merced,,,63810000,22.32,Cwt,1424235000
2014,501199,MILK MARKET FLUID,65,Riverside,,,9510000,21.86,Cwt,207889000
2014,501199,MILK MARKET FLUID,67,Sacramento,,,3404000,22.38,Cwt,76171000
2014,501199,MILK MARKET FLUID,71,San Bernardino,,,11873000,25.23,Cwt,299568000
2014,501199,MILK MARKET FLUID,73,San Diego,,,444000,22.66,Cwt,10061000
2014,501199,MILK MARKET FLUID,77,San Joaquin,,,24602000,22,Cwt,541244000
2014,501199,MILK MARKET FLUID,93,Siskiyou,,,162000,20.5,Cwt,3321000
2014,501199,MILK MARKET FLUID,97,Sonoma,,,4754000,23.04,Cwt,109541000
2014,501199,MILK MARKET FLUID,99,Stanislaus,,,42516000,22.23,Cwt,945131000
2014,501199,MILK MARKET FLUID,103,Tehama,,,705000,23.29,Cwt,16420000
2014,501199,MILK MARKET FLUID,107,Tulare,,,115157000,22,Cwt,2533454000
